review_id,rating,review_text,review_date,helpful,score,predicted_score
1f606ba5-602e-45f6-b87f-2b689ac085a4,5,good but add some games to play,11/24/2025 16:02,2,1,1
dab19e4f-6212-4ab1-b6f8-a45a2e3b8270,5,working good and fantastic,11/24/2025 1:21,0,1,1
b5888f05-d8cd-45ec-af82-b4cd42427757,2,hi i'm struggling to activate whatsapp on my huawei nova 9 any help to solve this problem whatsapp reject to be activated on huawei nova 9,11/24/2025 7:23,0,4,2
03526539-88a8-41f1-9eb3-fe8369e86d9f,5,i'm always struggling to update my wattsup help pldase,11/22/2025 11:56,0,5,4
4299e245-fec0-41e3-a707-388a6be7f8a3,5,what's up is not installed please solve my problem i am vaiting good news,11/22/2025 17:06,0,1,1
6c2d4453-1e10-4bcd-ad9c-0edd6a0b581a,5,amazing app i always use this app,11/22/2025 15:32,0,1,1
9bef5c45-8dd0-459d-9e24-d900c41f6edb,5,my whatsapp it doesn't want update,11/22/2025 16:09,0,4,3
f51743fd-dc8c-4d63-850b-e17958a98991,4,use it all the time one problem is i can't add a group status update,11/23/2025 2:08,0,5,1
fabac4c6-e7d5-4e2a-a33d-6e3869318cf7,2,nice app but it uncontrollably auto download every single thing pictures videos thousands of them flooding my phone's storage every moments from every chat group from work or friends i tried to unable the media auto download in the setting even restricted the app's access to my gallery but nothing work i'm using a redmi phone btw hey devs maybe you guys deserve this 2 star honestly,11/25/2025 21:26,2,3,3
61a44585-0869-40da-8526-a84fff8dfeda,3,broadcast limit should be removed,11/26/2025 13:04,0,2,2
ace3bb11-f05e-43d2-8b22-c939d73ef62b,3,great it's the best chatting app i've know keeps me up with families and friends for the channels now added when i search for a channel or something  it never brings what i search for it's always bringing other channels i don't want anything to do with i hope whatsapp fixes it searching for channels accuracy,11/25/2025 14:46,0,3,1
E1fhfmyF-U4ia-ch9K-kYDN-oFRhmhkqDh8C,1,criminal except gradually capital boundary great space feel popular lovely name occupation index bake homeless three conduct army art atmosphere neck willing become,25/11/2025 00:10,0,2,2
85d1e429-afe0-47dc-87ff-e9f9ad1f95a0,5,it's nice and fast,11/24/2025 19:09,0,1,1
cf5dda1c-8e43-4311-816a-e06f14c8702e,5,good and fine,11/25/2025 3:07,0,1,1
06c74489-a0eb-470d-9e0a-287b7b50c444,5,great  i like when tells to up date the app  thanks,11/22/2025 5:19,1,1,1
f3de2ef5-9ab8-4c2a-a5a4-816142ab8c25,5,it's good but if we don't won't to see others status please give us an option to not see their status on the relevant day and it could be a greatest help,11/23/2025 8:07,0,2,1
e1e93599-2de8-48e3-aa4d-32eaead3ca39,1,l am your child  if l offended you can't sack me even 24 hours consider me pleasel don't know it is a difference mistakes again please forgive and forget thank you,11/26/2025 20:44,0,2,1
abc3e0d4-4e14-4941-b1db-4c88379f83ed,5,it's help me a lot,11/21/2025 20:46,0,2,2
8b39207a-8ed5-4915-9dd7-6e505f11b8dc,5,so great good to use all day,11/26/2025 6:45,1,1,1
61da446b-cd63-4dfa-b295-4a7114c045ed,5,how to recover chatting msg no videos no photos onely msg,11/25/2025 18:29,0,3,3
0393a844-a187-40fb-bfad-9bf22d5bc7fd,1,with this app i don't lose my data but do more improvement's because many people don't like this app coz you don't separate chats from groups and it's they find it boring so make it fun,11/25/2025 11:03,1,4,2
4d8937e9-52dd-4087-9d14-7dbbd950d8ae,5,good useful applications,11/22/2025 20:03,0,1,1
b098ec2b-7197-47cf-bba0-2d027ae0a614,1,bad app always been given issue all time,11/25/2025 23:18,0,3,2
78aa8bec-b4d3-4400-a635-304ad4624d3c,4,this good app for communication,11/24/2025 10:23,1,1,1
656a6b98-1929-41ef-bb8d-087b5c27e16c,4,very good app for communication and business,11/26/2025 9:55,0,1,1
3511969e-0cc7-436b-b73b-e988cb64515e,1,unable to install,11/26/2025 18:36,0,4,2
9035e7ae-5e4f-4474-9108-6a541871820c,1,best app to us,11/21/2025 23:45,0,1,1
59e80931-ecce-4b26-b60f-d012df6e9b62,1,not possible to recover chats from google backup,11/25/2025 9:37,0,5,3
13abfd7f-f88a-42cb-b542-956f3619a66e,5,it working very good and exciting,11/25/2025 7:31,0,1,1
8a0960af-4df7-4919-8657-abfb127b2ded,5,voice messages are not working for me,11/23/2025 18:14,0,3,2
6561e52d-6e6a-405a-8867-4265fb6e27bf,1,this app is basically the best messaging app,11/25/2025 18:34,0,1,1
b9fddd78-a823-41ed-9a06-022911669fef,5,best when chatting or post status,11/24/2025 17:56,0,1,1
ed8a6d7a-dba6-40d1-bf7d-b9027b06d509,1,finding it difficult to use the app,11/22/2025 15:57,0,2,2
u9bmbp3k-cPlz-aXni-oRfX-6xiderkmFgqo,2,club taxpayer efficiency deal dirt trick fifth i responsible surprised producer emerge fresh explain variation river gene self victim over represent square white clothes healthy suffer channel tiny,24/11/2025 09:08,0,4,4
1c23fba2-d20d-4370-9583-7edbaf77128b,5,good way to message,11/23/2025 20:44,0,4,1
e63dcbac-7869-49f3-afcc-1b2b6b4be3d8,1,i'm soo obsessed with this app that i've forgotten about any other messaging appsoo fast and reliable and i've also fallen in love with meta al,11/24/2025 23:08,0,2,2
mIaMTYcc-cSan-Gf3M-LPXc-WvyrBO8RvsW8,2,grain outside option asian woman motion sexual past among choose owner movie disease wild electric dna barrel cultural assignment danger beautiful formal stone who afternoon boot shout hall pitch,26/11/2025 18:08,1,4,2
VLYGzZp7-ib0a-vNW8-oyrR-9wS5jMRPfGWI,1,honey billion cheek lift presentation testify football six status hell meter farmer liberal complicated bone hope furthermore sure technique claim treaty widespread meat jacket tunnel vacation mission british who particular seek normally few two incident courage cat role someone car develop public impress audience entry my regular habit mix horror set adviser engage external until palm constantly technical line few ice penalty hair birthday wage bond tale sin literally situation,22/11/2025 18:14,1,5,5
xKgdU4zW-R225-Q5rn-1Xoa-7HvexnceJlUj,4,hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero hero,22/11/2025 15:32,1,5,2
8c948dad-cd7c-403e-ad6e-4510d260c665,5,no states update,11/23/2025 12:27,1,4,4
c5112cb9-bf88-46cc-846b-be4bebe04b7b,5,very easily to use,11/24/2025 17:44,0,2,2
541622cf-30a7-4cb1-8dee-b5ae736cf1fe,4,hi we should have an option in watsapp that without saving contact we should get the id of that,11/23/2025 12:29,0,3,1
13b147e8-35ce-4b27-ab3a-5b65e3389cc6,5,whatsapp is no longer use account problem,11/23/2025 19:25,0,5,5
39388fcb-aa02-49ae-8aa8-5fca05f94d9e,4,interesting and helpful,11/24/2025 23:02,0,2,2
412bf80e-5765-4cc1-9704-d4a32456cdd2,3,application is still not uninstall yet,11/23/2025 10:21,0,4,2
0b7b255e-c259-49a9-90e0-e021b4ee5775,5,it's awesome i love it,11/26/2025 17:13,0,1,1
8bd255f8-f348-4283-82a0-ff45fb7d4569,1,the forced ai assistant is worse than the normal search,11/22/2025 7:09,0,3,3
71548509-08a8-4d8b-aca1-0c813c01b6fa,5,nice u should try it out u will like it,11/23/2025 12:50,0,1,1
dfa4033f-0106-421a-8cb5-7212b1e1c18c,1,i hate the new block settings if someone blocks you there should be a no profile picture to notify am tired of this app,11/26/2025 3:41,0,4,4
e8926f9e-e27c-4796-b54b-8e2690e70930,1,it is hard to use says use the official whats app,11/24/2025 19:00,0,3,2
3f9fc0a5-4248-41d6-a0fb-3eabfd1f9603,3,it's good to use,11/23/2025 1:44,0,1,1
038dabed-bb9b-4f79-888b-817684aacde5,5,nice one but you have to do a lot of advertisement,11/26/2025 14:47,0,1,1
39f0cd4f-6777-447a-9985-22b8877f9a42,2,i've never seen such a bad app,11/24/2025 13:08,0,2,2
a1b55a73-70b7-4d5a-8803-4528d6d348d1,1,over the best,11/23/2025 23:01,0,1,1
beff25a7-d107-43b9-b8c2-825d574074b3,5,whatsapp is down please help,11/24/2025 19:40,0,2,2
30cbc1c1-a899-4ed5-81d5-711977e3a6ce,5,its so gud,11/23/2025 15:09,0,2,1
2d17aab6-ea00-4be7-a59f-cfe4c6298450,5,why my whatsapp is asking me for official whatsapp saying that my number is expired,11/23/2025 13:47,0,3,2
bbb33c13-8790-4210-92ab-22c6868bd153,1,badthis about feature is worst please remove it from my whatsapp,11/23/2025 8:08,0,5,5
0bf995a5-b1b9-4bbe-81cf-7f0fb559a6ba,2,is too slow now,11/22/2025 1:33,0,4,2
f399c587-723e-40fe-80f3-a3c5051d4da0,5,the up is supper and its easy to use,11/25/2025 1:03,0,3,2
2e53d89f-aa8c-403c-b967-23ac5bbf5cf2,5,it has been fun if it will let me get my phone calls,11/25/2025 6:44,0,4,2
75a6c5f8-2d00-4385-a469-425c8ca87bb5,5,i feel my friend is me close,11/25/2025 21:56,0,2,2
5de0d92f-ef72-4750-ba70-d0c643e64627,2,a good app,11/23/2025 16:08,0,1,1
fadad0ac-dbbe-4774-9451-61c30aae432d,5,my device is compatible but am always logged out why,11/22/2025 6:31,0,3,3
5f8f9d00-3b6f-4d3a-95b8-f1e571714a8d,5,i like using this app because i am meeting with my classmate and family,11/23/2025 1:46,0,3,1
336fc342-da17-4d02-b659-40e76a7a1818,4,lt is fast and simple but difficult to sign up for,11/24/2025 14:34,0,3,2
80cd0665-a2e4-4811-8280-a72f53b6d969,5,its a good app,11/23/2025 22:16,0,1,1
S1DiqbM6-QylJ-jtSs-QKDq-N1SJfVnczWrB,4,flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee flee,23/11/2025 00:54,1,5,2
25ede2da-2081-469d-9f5a-3dd4a6887b61,1,not working perfectly,11/23/2025 17:40,1,2,2
cedd54a2-bfc9-4d87-8716-163b140a9d02,5,best of all,11/24/2025 23:17,0,1,1
113f9a66-7994-4aee-a6f1-5be18117eaaa,2,i don't have the filters,11/25/2025 18:05,0,2,2
2LUxF2SV-k6Up-rl6R-ZT1k-RDji78oVvyJz,2,country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country country,26/11/2025 16:24,1,4,1
ec82ce0d-e13b-4eac-893b-dab270ce8739,5,super great whatsapp,11/25/2025 15:36,1,1,1
5c10cbc1-8974-4bf2-895b-42d23d95a82e,1,some more time s restating problem,11/23/2025 13:27,0,2,2
c63d90cc-c1bd-48d6-8220-e47b4e6a3aea,5,not yet download,11/24/2025 16:17,0,2,2
e19c9350-f206-454a-83db-928786ff83d0,5,fast and easy to use,11/24/2025 11:40,0,2,2
95a7d886-55a9-4990-8835-feafb1ebce69,5,best experience with whatsapp,11/22/2025 19:52,0,1,1
c04a2087-5632-464e-8e49-e7528d7ece4f,1,good morning and win today so difficult network problem every day,11/22/2025 5:50,1,1,1
5c125e76-3f77-4412-94e7-f90dd86416e9,5,the app is good,11/22/2025 23:01,0,1,1
1d931904-e5ba-4ed0-a4a7-9568b126d620,1,other can't hear me,11/24/2025 20:19,0,2,2
98493aa0-9231-4821-a2ed-a5a8545de4c1,5,why my whatsapp has blocks,11/24/2025 1:33,0,2,2
1b19cdbd-5425-4f68-af8e-55a1b39975aa,5,i need whatsapp number back,11/24/2025 7:22,0,2,2
947d6df0-3724-4ddb-ba13-13cd35c760fc,3,it's okay could be better,11/25/2025 22:39,1,2,2
94e4b6ee-209f-4e69-9497-30a9ae57540a,1,known s days what's app not responding,11/23/2025 22:24,0,2,2
0a599bc7-53fc-48ea-8604-f3f449a5db59,3,it's almost the year 2026 and yet the status for video didn't upgrade to 720p very disappointed,11/26/2025 21:29,0,5,4
9104893e-6a0d-4cd1-94d8-53a301a4793f,5,my whatsapp cannot open when i touch the app close back,11/21/2025 21:17,0,3,2
c206bf47-5bdf-413a-9ede-a5eeeddbc9fe,5,they are good,11/22/2025 21:40,0,1,1
771a048b-cc8c-45f8-891f-cdc3d6756765,5,like i love this app,11/23/2025 23:40,0,1,1
f693c991-6753-45a8-9fcb-3d94c9426413,5,audio isn't send why pls,11/23/2025 6:32,1,4,4
cb2c10c6-cfe5-4a8e-b350-ad1c635223e3,5,good service for me,11/21/2025 23:44,0,1,1
aAQ3X7dK-7l4s-irUR-db5f-GBy1w0NnHWL1,1,intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention intervention,25/11/2025 12:31,0,5,2
0c63dfd9-b0b8-4cac-8d0d-27c883708fc7,5,app not installed and not working my mobile,11/24/2025 18:42,0,3,2
f5d0f69b-f55d-4300-8beb-a8ed1e9c76dd,5,i like using whatsapp among all applications so guys use whats app ehhh hmmm,11/25/2025 23:52,0,3,2
daf3999f-4de9-40ba-8e53-79b9623b3ac6,1,bulk msg not support not use for this whatsapp in business waste,11/22/2025 7:04,0,5,2
2eab0e70-18ed-4e2f-8faa-2507e65fac3a,1,its a good app thank u,11/26/2025 8:23,0,1,1
af0eb911-a605-4a9a-bc9e-08ebe9b9e45b,1,hate that there's no way of removing meta ai,11/23/2025 17:53,0,3,3
f836b1c1-6cce-4678-b089-1852cac6e9d8,5,why can't i use my number to access whatsapp even though i was using that same number before whatsapp keep saying i should down the official app and i have but still doesn't come  what could be the reason,11/23/2025 22:36,0,4,4
189fb9f4-375c-43de-a640-0d1c9e53bd62,1,how can i log out a whatsapp app,11/25/2025 9:34,0,5,5
949884e7-a408-4ce8-a7cc-43cddf9e9a7c,5,the whatsapp as a communication application has been particularly very productive for me with respect to every aspect of my online communication and so i am immensely grateful to the entire management of the whatsapp organization,11/22/2025 5:01,2,4,2
82023d5e-8460-497c-9b40-dc1a363d2527,3,chat transfer from android to ios feature required please,11/23/2025 22:17,0,5,3
c87d7f71-276b-4bf0-8df2-51f5b6d79517,5,fine to chat,11/22/2025 20:44,0,2,1
7628f9e9-3569-4d93-9529-433e6581669d,5,thank you for using what app,11/25/2025 15:07,0,1,1
abc6fff8-ffd9-46a6-bdec-c08898ec80a3,5,i hav been using this app since i was a kid trust me the best thing since 2020 i mean it brings family and fr togetherjust keeping updating,11/26/2025 11:01,0,2,1
596cd7c9-5bdf-47ff-a5e0-cef60b070e9c,5,app is fantastic please,11/22/2025 11:31,0,2,2
6c13b030-3fd4-44be-a7c6-e37b3aa0e86d,1,my problem is my watsapp your official watsapp logine sole my problem,11/25/2025 20:20,0,3,3
28fca77c-84b8-4885-a27e-93de757b1bc2,4,very good and easy to use,11/25/2025 1:28,0,1,1
4bc45a8f-abab-47a6-b67d-3b50f5d5904d,4,whatapp needs official whatsapp so i do not found it,11/25/2025 19:55,0,3,2
bbb0e4a8-900e-4588-ad34-84702b21e0ab,5,what's app is not opening,11/25/2025 22:47,0,2,2
ca2b8d3e-3f11-41f6-9b12-af695db043b4,5,whatsapp number is not working for me either way but i don't know if it was programmed to do it,11/21/2025 22:40,0,4,2
79cd272f-bf39-4a70-bc9a-5b3a9d59ddd4,5,i'm experience of sending message to friends,11/22/2025 15:41,0,4,4
f48bcacc-1729-41e8-9bb8-d4d32f934057,5,i have problems to add the application,11/25/2025 8:38,0,2,2
4f0e3859-bf12-431f-8ddc-dc61e0250cf7,3,i think whatapp should be more effective and entertaining,11/26/2025 11:29,0,3,2
a67e74c7-1213-47aa-a91d-bb5a650df4ff,3,i have an issue for android version please connect me with whatapp,11/26/2025 10:43,0,5,3
a3f3d064-26ec-4d81-bb59-3695d664ee30,5,nice app to whatsapp,11/24/2025 21:27,0,1,1
89829cc3-cf2d-46e0-a0c8-fc283e7e88de,1,the app is really poor finds very difficult to log in,11/25/2025 2:00,0,5,1
e67fafb5-19b5-4a24-9841-c6dd6a4f8d82,5,its so powerful and longest app,11/26/2025 1:50,0,2,2
987d126e-2261-4870-a6f9-bbdaed87610c,3,the best app i've come across,11/25/2025 7:36,0,1,1
0d4befed-0d51-4e98-a6d2-70f58fbf1f50,5,please unlock my whatsapp,11/23/2025 12:41,0,2,2
ed2118d2-82c5-49ea-af61-297f1ca23a70,5,i really love this appbecause it really helps peopleit make person be happy etc,11/22/2025 2:58,0,1,1
74f09471-ef2e-4fa8-a716-b7bf27772163,5,very great app,11/26/2025 9:27,0,1,1
aed52626-4e70-4d0b-8fc7-62ee5ecb0901,5,its really fantastic,11/21/2025 20:00,0,2,2
d493038c-c89c-405b-b2d2-ea1499ef5039,5,it's good bye,11/26/2025 8:19,0,1,1
95db1ea9-751f-4286-9028-83eb9bdd0c6b,5,help full form app,11/26/2025 8:32,0,2,2
379cf5b0-08a1-4bc1-a1f4-6f4579f1e875,5,it's so needful,11/22/2025 1:46,0,2,1
Zy1J8XLk-J8pI-eqfb-Ip2y-lzAlcJAFaxwl,2,promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote promote,24/11/2025 23:41,1,5,5
b371aef5-4fb1-432c-bb88-501d692e7bc9,5,please help me update my whatsapp,11/25/2025 19:27,0,4,4
12f5830f-5d13-48d5-9bc2-45b858321347,1,the network is always poor,11/22/2025 20:43,0,2,1
dfd0b567-6572-4dfc-9956-f6d551f3a002,5,mre whatsapp pe video cll pe filter nhi aa rhe h,11/21/2025 23:17,1,5,2
8d6566e8-edf8-4786-b92f-618aaddd0af3,5,very nice to call and voice,11/25/2025 20:53,0,4,1
e3f8adc6-eee7-41c2-b2b1-592370bf04e4,1,i can't use it at all with a new,11/23/2025 14:55,8,3,1
BTyL5MlI-haGh-UBit-xaHC-ddH0efzacnk5,5,band construction rice material dress cancer service glad pretend gentleman borrow represent reduce situation nice accompany gold impossible drag funny them politician outside consultant expose should and greatest define living ceiling overcome boat prevent company reply specialist butter press behavior,25/11/2025 17:00,0,2,5
6197dd05-b104-4646-95ad-34ed220fd40c,3,it is helpful and very economicali like it when making calls and videosi will be happy to see my whatsapp back again,11/21/2025 22:56,0,5,2
60e43376-9478-4853-be4b-a68f813c269c,1,it helps in times of problems while traveling,11/25/2025 9:58,0,3,2
e39e3e04-c7b1-4e34-96d6-f0f9328de916,5,do i need to say anything,11/23/2025 1:42,0,2,2
45b501aa-5df3-4655-8e94-fb63f7089660,5,i love whatsapp,11/25/2025 22:52,0,1,1
7f59a8d5-1aad-42b1-b4eb-681c9dd4eaf5,2,whatsapp about ma alfaz ke tadad zayda kro please  please  please  please  please  please  please,11/24/2025 21:32,0,3,2
f974de05-a5fe-4c39-8eb6-aa37b48fb967,5,it's a been a great experience i've got no complains about this app am a happy client so far,11/25/2025 12:59,3,1,1
db763acd-ee5d-44bc-aa32-f4ff18febd48,5,i love this app it's the best,11/24/2025 2:14,0,1,1
6e6bcbe6-dfa8-4d21-acdb-8d6bbd7901ea,5,it's very good  fantastic,11/24/2025 9:27,0,1,1
d591dd4f-2908-43cf-8898-1ef1b006d756,5,rohit kumar raigar sir app install nhi ho rha hai,11/25/2025 6:05,0,5,3
tSIOdKqJ-tRfF-hoT9-hmsL-Bf2qqt7jhNUd,2,float float float float float float float float float float float float float float float float float float float float float float float float float float float float float float float float float float float float,23/11/2025 23:24,1,4,4
c910337f-e52e-455b-a3ea-b7b87dc3e232,1,my whatsapp account band ho jata hai,11/24/2025 13:02,0,5,5
b6d5623b-24b0-4738-8dfd-781e800aa206,1,very poor bad and slow service,11/24/2025 23:56,0,4,2
54519bda-7414-4db1-8e28-6362e80ed192,5,please help me am restricted,11/25/2025 21:36,0,2,2
f4bfbd29-824d-4eb6-8f89-d234ec165abf,5,good very much useful to me,11/24/2025 10:07,0,1,1
ca7f4d56-f45e-4254-9194-5e7e8cefbd32,5,wow just amazing especially the stickers,11/23/2025 16:36,0,1,1
55454d43-8343-4790-b49e-d8a0b57b2cae,5,this app is a nice app so please use this app,11/22/2025 14:19,0,1,1
37083850-e829-4351-9f92-285c408afbe9,5,its very great,11/24/2025 23:15,0,1,1
41917b94-8254-4756-8009-24e3274c5f65,1,the new upgrade is very dangerous for young people now the statuses are at the top and channels show below and it changes during the day and i have seen r rated channels being displayed there is no way to control age appropriate content we will surely find another communication platform if this is not sorted out,11/25/2025 13:06,0,5,3
5e9566c2-f83d-42cb-907b-b89806f09d08,5,can you add a feature to choose who can open one time view in wa group member,11/23/2025 8:58,101,5,2
88c349b8-3f4c-41f6-8e56-654c47542cad,5,nice apps for communication i really like how this app works,11/21/2025 22:58,2,1,1
731b6643-baae-43c8-82fe-f7da720e85a1,5,excellent please why are mine not able to use my whatsapp they keep blocking me since last sunday what is going on,11/22/2025 16:59,0,2,2
c0b8b975-06b7-4e1d-83e8-0b11f1ee39c4,1,my audio is not working,11/22/2025 14:19,0,4,2
8113ecb2-e14e-44f3-b2b8-f0cdf4dc0bf9,1,my meta is not working he is not replying,11/25/2025 16:54,0,3,2
b59fd597-955d-449c-8fa0-9939d941ec61,5,so perfect and amazing since i've been one of this whatsapp user,11/22/2025 23:17,0,1,1
6e849735-6fc2-4789-9233-53674e59780c,5,it is such a good app,11/24/2025 21:19,0,1,1
walSiSYv-gdwe-FdER-eBay-D9cSNckPPqFh,3,analyze comedy limitation garlic voter explanation set silent framework horse initial cookie size positive observe testimony speed seek woman fighter link depending formula son shelf tax project artist appointment wall plenty energy friend four mexican gender manner foreign loss build provide modern russian alive reservation,25/11/2025 11:11,0,4,5
da7a4673-27db-470b-b861-3e8d0414d1dd,4,i love the app but when you change your phone and you don't back your chat up you will lose them,11/22/2025 11:28,1,2,1
efcd4ea1-66f8-4427-8b94-97e677357a6c,5,ca t live with out it in my life it's been my go 1noe app get it see how easier your life will be,11/25/2025 18:22,0,4,2
a403ad68-c567-49b1-b3f0-dfbf39e2d447,5,it's a good app,11/24/2025 21:51,0,1,1
e53ec248-5ddc-46d6-8b8d-399a11eea81d,5,whatsapp is one of the best app,11/23/2025 19:29,0,1,1
6d10545c-5507-4d9a-8473-fe6ac710a1fa,4,i'm really appreciate for this app,11/24/2025 15:16,0,2,2
38151acf-4426-4699-bad2-355391130ed3,5,very good useful app,11/25/2025 8:10,0,1,2
GBTsgbCa-LmQ3-HLq7-8C8O-JtIlTOWTwgnh,2,cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek cheek,24/11/2025 05:41,0,4,5
8ec2a3e2-1f48-4770-a053-0b81c5383d62,5,very impressive and very convenienti like it everything thing about it is very fantastic whatsapp is my day maker it guarantees my smile you guys should try it and you will not be dissapointed,11/22/2025 20:11,0,4,1
176d8747-7c45-4d19-b9d9-b9720ab191aa,1,my chats aree not getting backup,11/24/2025 21:14,0,4,3
07f86e5b-15e7-427f-9baf-ed18a40efc85,1,i can't update my whatsapp,11/26/2025 17:24,0,4,4
d9bf8080-29b8-4771-8cc2-94233042dd75,1,can't download whattsapp,11/26/2025 9:04,0,2,2
7ec368f4-6175-41b7-a89c-8fccc2df69f1,5,super app everyone try to download this app,11/22/2025 14:38,0,3,2
c6aa9061-4116-422a-9c74-82bd8793b51d,5,this app is so amazing,11/23/2025 20:48,0,1,1
b605b41b-7690-4e5d-8a82-8a703fab1f06,1,why do i need to update my whatsapp this is bullsh,11/23/2025 19:19,0,5,4
d58d2c38-732b-4f1e-a507-4f30c0d74af8,1,having issues with sending voice notes straight from statuses also why is the search bar only available at the top of the chat list,11/24/2025 2:49,0,4,3
a771c15d-bc88-4bd0-be6c-1bf5cc44e9b3,2,i thank you,11/22/2025 20:13,0,1,1
dbe0b9d3-7e59-4e08-aaa6-85b7ca1d1d42,5,the world of populer best massage app whatsapp,11/23/2025 13:48,0,1,1
7a278168-4801-48cd-b8c0-99274de59ee7,5,i never see this kind of texting app before,11/22/2025 23:42,0,3,3
0a61353a-2e53-4a9b-aab7-72eea8c9058d,5,it's been fun using whatsapp,11/22/2025 22:37,0,2,1
86d4b3c9-8d37-48bb-9f5b-8ff84b625f4f,2,it asks fingerprint to unlock but then stucks at black screen after unlocked,11/25/2025 23:52,1,3,3
36100b63-328a-47a1-b6dd-3fb0526282d4,5,i want to work with the wassapp,11/24/2025 23:16,0,2,3
12ac90e4-7049-4727-999e-613c08814333,1,hello whatsapp team my whatsapp his fast time band now are inband thank for the help,11/21/2025 20:33,0,3,3
d90badc4-674a-405d-8949-4fd007b55773,5,best app for communication and message better for people user,11/24/2025 0:56,0,5,1
15356e8b-4f5a-43ac-8b03-363c3a28ab0e,5,the best message app,11/26/2025 19:22,0,4,1
3a17a8c6-22b9-4e34-9d0b-f5c506f1dc4f,5,keep my account active 24 hours,11/26/2025 5:59,0,5,5
9bdcd1f6-42b7-4d8d-8dd3-d1aed04d2775,5,i love whatsup,11/23/2025 12:03,1,1,1
aacc448a-0825-4db8-b297-4ebf1ba08e0a,1,i don't know why this app is always out of date in one month  every time out of date,11/25/2025 2:23,0,3,3
0c8c5a8c-416d-4f37-83ea-962ac3c06e04,2,stopped notifications and not working properly,11/23/2025 21:29,0,3,2
1532433b-65d9-4aa2-ba51-b75a0f1a1beb,5,please  riseu my whatsapp please,11/24/2025 21:35,0,2,2
a1708585-0c8c-4604-8812-9bbb4431a7e6,2,very bad servics this what's pp third class services,11/21/2025 20:03,0,3,2
30ead4d2-880f-438d-8216-be31f6af68b1,4,the back up is not working,11/26/2025 13:48,0,2,2
14d59889-2aa3-49f1-ab82-4436947b2fc2,5,i'm just a new beginner but i hope it will help me as i was using whatsapp business right,11/26/2025 17:12,0,3,2
30d07043-3ae9-43f1-9fa1-f91e5ae757b0,5,great and awesome,11/25/2025 2:43,0,1,1
07732284-8e9d-4132-bc90-7eb6a948375e,1,deleted deleted deleted why am i still being asked about an app that has been deleted not functional on this device,11/23/2025 4:29,0,4,3
fa55958d-ed21-4dd2-8835-d97117430bc2,1,i'm having difficulty removing channels i don't want but when i hide them the ones i don't need continue to recommend themselves why,11/25/2025 13:20,1,4,5
05a6ddca-ecd8-4d69-b235-beaec6c6e5ec,5,i can't update my whatsapp messenger should i do,11/25/2025 0:12,0,5,4
cb900d97-ca5b-4ebe-ac86-407623553838,5,i'm in tanzania i tried to open whatsapp acount by using vivo x7 phone but i couldn'tit ask me official whatsapp how can get it please help me,11/24/2025 2:03,0,4,2
fcc213c5-0008-4fc3-a495-bb1937d7f772,5,its a nice app to the source of communication,11/24/2025 15:45,0,1,1
7879891b-fe11-4211-a454-243046992c24,4,it is good app,11/25/2025 16:56,0,1,1
7a3b70ad-f005-48df-b5ce-1ad0d9e08605,1,it is giving me problem to sign in,11/24/2025 15:51,0,5,3
02f27a89-d331-47b1-9447-3219d1c7acf9,1,youtube links no longer sharing a thumbnail of the video being shared,11/23/2025 1:17,0,5,1
21de077e-81f6-42af-9f25-eb87fa03e4b0,5,what's app not working,11/25/2025 16:31,0,2,2
3273a117-02e0-483f-b815-d345ad3ccaad,1,my whatsapp is not working you're asking me download and nothing seems to work,11/25/2025 13:52,0,3,2
ac891eff-fe67-4551-a0d6-68dcc27292aa,1,stop update dude my phone memory full,11/25/2025 4:19,0,4,3
